# RYA-489 Section 6 replication-grade per-line data product
# Every value below is PROJECTED from a committed artifact; this
# file measures nothing. Regenerate with the generator named below.
# star: solar
# element: Fe
# Teff: 5772.0
# log_g: 4.438
# Fe_H: 0.0
# xi_microturb: 1.0
# params_source: GBS: Heiter+2015 (Teff/logg), Jofré+2014 ([Fe/H], ξ)
# reference_stack: py3.12 + numpy 2.x (RYA-517 reference stack)
# damping_source: synthesis
# replication_grade: yes
# gold_version: Fe_I=v5
# commit_sha: 5e22b3d06f6c8899d683b187d52664e6a0519e64
# input_commit: 5e22b3d06f6c8899d683b187d52664e6a0519e64
# litscan_anchor: best_external Amarsi et al. 2021 (A&A 653, A141) sigma_ext 0.04
# generated_utc: 2026-09-24T19:24:31+00:00
# generator_script: scripts/generate_perline_product.py
# invocation: ISPEC_DIR=/mnt/codex-data/engines/ispec_src ~/venv_rya1103/bin/python scripts/generate_perline_product.py --star solar --element Fe --damping-source synthesis   # Sirius: the GES damping needs iSpec
# sources: damping_source=synthesis; replication_grade=yes; linelist=linelist_solar.csv; canonical_gf=canonical_gf.csv; problem_children=problem_children.csv
# discovery: FEED-DRIVEN (RYA-1229): every published product in data/products/solar/Fe.json, resolved to its own per-line artifact through `provenance.copied_to` and gated on n_lines value-equality
# products_published: 160
# products_with_perline_evidence: 139
# products_unresolved: 21
#
# appendix_species: Fe II
# website_export: species-specific subset; source rows are unchanged
element,ion,wavelength_air_A,excitation_potential_eV,log_gf,gf_source,gf_grade,gf_sigma_dex,damping_rad,damping_stark,damping_vdW,damping_form,hfs_isotope_note,band,holding,tier,selector,route,treatment,instrument,arm,method,ew_mA,reduced_ew,red_chi2,sigma_A_dex,sigma_A_basis,engine,scale,A_X_line,status,reason_code,reason_note
Fe,II,3183.114,1.6953,-2.01,PRIMARY LAB DenHartog2019,ungraded,,,,,unknown,HFS components in canonical_gf: 1,near-UV,solar_kpno_molecfit_corrected,REFERENCE,REFERENCE,SYNTH,ENGINE-A,kpno_solar_atlas,near-UV,ew_integration,,,145.938,,"no chi2 surface on this route — EW inversion, see ew_mA for the measured quantity",ENGINE-A,1D-LTE,7.404,in_aggregate,,
Fe,II,3186.737,1.6953,-1.64,PRIMARY LAB DenHartog2019,ungraded,,,,,unknown,HFS components in canonical_gf: 1,near-UV,solar_kpno_molecfit_corrected,REFERENCE,REFERENCE,SYNTH,ENGINE-A,kpno_solar_atlas,near-UV,ew_integration,,,56.435,,"no chi2 surface on this route — EW inversion, see ew_mA for the measured quantity",ENGINE-A,1D-LTE,7.332999999999999,in_aggregate,,
Fe,II,3192.909,1.6706,-1.9,PRIMARY LAB DenHartog2019,ungraded,,,,,unknown,HFS components in canonical_gf: 1,near-UV,solar_kpno_molecfit_corrected,REFERENCE,REFERENCE,SYNTH,ENGINE-A,kpno_solar_atlas,near-UV,ew_integration,,,84.348,,"no chi2 surface on this route — EW inversion, see ew_mA for the measured quantity",ENGINE-A,1D-LTE,,excluded,DERIVER_EXCLUDED,"ENGINE-A-NOT-SERVED: the registered source returns no usable delta_nlte for this line (absent, nan, or a placeholder zero). Reduced coverage, not a failed correction."
Fe,II,3193.799,1.724,-1.65,PRIMARY LAB DenHartog2019,ungraded,,,,,unknown,HFS components in canonical_gf: 1,near-UV,solar_kpno_molecfit_corrected,REFERENCE,REFERENCE,SYNTH,ENGINE-A,kpno_solar_atlas,near-UV,ew_integration,,,74.225,,"no chi2 surface on this route — EW inversion, see ew_mA for the measured quantity",ENGINE-A,1D-LTE,,excluded,DERIVER_EXCLUDED,"ENGINE-A-NOT-SERVED: the registered source returns no usable delta_nlte for this line (absent, nan, or a placeholder zero). Reduced coverage, not a failed correction."
Fe,II,3196.07,1.6706,-1.74,PRIMARY LAB DenHartog2019,ungraded,,,,,unknown,HFS components in canonical_gf: 1,near-UV,solar_kpno_molecfit_corrected,REFERENCE,REFERENCE,SYNTH,ENGINE-A,kpno_solar_atlas,near-UV,ew_integration,,,52.84,,"no chi2 surface on this route — EW inversion, see ew_mA for the measured quantity",ENGINE-A,1D-LTE,7.590999999999999,in_aggregate,,
Fe,II,3210.444,1.724,-1.62,PRIMARY LAB DenHartog2019,ungraded,,,,,unknown,HFS components in canonical_gf: 1,near-UV,solar_kpno_molecfit_corrected,REFERENCE,REFERENCE,SYNTH,ENGINE-A,kpno_solar_atlas,near-UV,ew_integration,,,52.92,,"no chi2 surface on this route — EW inversion, see ew_mA for the measured quantity",ENGINE-A,1D-LTE,,excluded,DERIVER_EXCLUDED,"ENGINE-A-NOT-SERVED: the registered source returns no usable delta_nlte for this line (absent, nan, or a placeholder zero). Reduced coverage, not a failed correction."
Fe,II,3213.309,1.6953,-1.24,PRIMARY LAB DenHartog2019,ungraded,,,,,unknown,HFS components in canonical_gf: 1,near-UV,solar_kpno_molecfit_corrected,REFERENCE,REFERENCE,SYNTH,ENGINE-A,kpno_solar_atlas,near-UV,ew_integration,,,74.328,,"no chi2 surface on this route — EW inversion, see ew_mA for the measured quantity",ENGINE-A,1D-LTE,7.425,in_aggregate,,
Fe,II,3227.742,1.6706,-1.03,PRIMARY LAB DenHartog2019,ungraded,,,,,unknown,HFS components in canonical_gf: 1,near-UV,solar_kpno_molecfit_corrected,REFERENCE,REFERENCE,SYNTH,ENGINE-A,kpno_solar_atlas,near-UV,ew_integration,,,34.207,,"no chi2 surface on this route — EW inversion, see ew_mA for the measured quantity",ENGINE-A,1D-LTE,7.399,in_aggregate,,
Fe,II,3255.887,0.9863,-2.51,PRIMARY LAB DenHartog2019,ungraded,,,,,unknown,HFS components in canonical_gf: 1,near-UV,solar_kpno_molecfit_corrected,REFERENCE,REFERENCE,SYNTH,ENGINE-A,kpno_solar_atlas,near-UV,ew_integration,,,43.275,,"no chi2 surface on this route — EW inversion, see ew_mA for the measured quantity",ENGINE-A,1D-LTE,,excluded,DERIVER_EXCLUDED,"ENGINE-A-NOT-SERVED: the registered source returns no usable delta_nlte for this line (absent, nan, or a placeholder zero). Reduced coverage, not a failed correction."
Fe,II,3277.348,0.9863,-2.14,PRIMARY LAB DenHartog2019,ungraded,,,,,unknown,HFS components in canonical_gf: 1,near-UV,solar_kpno_molecfit_corrected,REFERENCE,REFERENCE,SYNTH,ENGINE-A,kpno_solar_atlas,near-UV,ew_integration,,,36.574,,"no chi2 surface on this route — EW inversion, see ew_mA for the measured quantity",ENGINE-A,1D-LTE,7.185,in_aggregate,,
Fe,II,3002.644,1.6953,-0.87,PRIMARY LAB DenHartog2019,ungraded,,,,,unknown,HFS components in canonical_gf: 1,near-UV,solar_kpno_molecfit_corrected,REFERENCE,REFERENCE,SYNTH,synth-1D-LTE-gerber,kpno_solar_atlas,near-UV,synthesis_fit,,,52.932,0.0494117212497779,"chi2 curvature at the minimum, rescaled to red_chi2==1 (RYA-847/848)",synth-1D-LTE-gerber,1D-LTE,7.102,in_aggregate,,
Fe,II,3170.337,1.6953,-2.38,PRIMARY LAB DenHartog2019,ungraded,,,,,unknown,HFS components in canonical_gf: 1,near-UV,solar_kpno_molecfit_corrected,REFERENCE,REFERENCE,SYNTH,synth-1D-LTE-gerber,kpno_solar_atlas,near-UV,synthesis_fit,,,100.078,0.0499078531198878,"chi2 curvature at the minimum, rescaled to red_chi2==1 (RYA-847/848)",synth-1D-LTE-gerber,1D-LTE,7.548,in_aggregate,,
Fe,II,3183.114,1.6953,-2.01,PRIMARY LAB DenHartog2019,ungraded,,,,,unknown,HFS components in canonical_gf: 1,near-UV,solar_kpno_molecfit_corrected,REFERENCE,REFERENCE,SYNTH,synth-1D-LTE-gerber,kpno_solar_atlas,near-UV,synthesis_fit,,,148.94,0.0770778881408317,"chi2 curvature at the minimum, rescaled to red_chi2==1 (RYA-847/848)",synth-1D-LTE-gerber,1D-LTE,7.409,in_aggregate,,
Fe,II,3186.737,1.6953,-1.64,PRIMARY LAB DenHartog2019,ungraded,,,,,unknown,HFS components in canonical_gf: 1,near-UV,solar_kpno_molecfit_corrected,REFERENCE,REFERENCE,SYNTH,synth-1D-LTE-gerber,kpno_solar_atlas,near-UV,synthesis_fit,,,57.305,0.0342609776150741,"chi2 curvature at the minimum, rescaled to red_chi2==1 (RYA-847/848)",synth-1D-LTE-gerber,1D-LTE,7.327,in_aggregate,,
Fe,II,3192.909,1.6706,-1.9,PRIMARY LAB DenHartog2019,ungraded,,,,,unknown,HFS components in canonical_gf: 1,near-UV,solar_kpno_molecfit_corrected,REFERENCE,REFERENCE,SYNTH,synth-1D-LTE-gerber,kpno_solar_atlas,near-UV,synthesis_fit,,,81.79,0.0540644575101086,"chi2 curvature at the minimum, rescaled to red_chi2==1 (RYA-847/848)",synth-1D-LTE-gerber,1D-LTE,7.422,in_aggregate,,
Fe,II,3193.799,1.724,-1.65,PRIMARY LAB DenHartog2019,ungraded,,,,,unknown,HFS components in canonical_gf: 1,near-UV,solar_kpno_molecfit_corrected,REFERENCE,REFERENCE,SYNTH,synth-1D-LTE-gerber,kpno_solar_atlas,near-UV,synthesis_fit,,,74.572,0.0234258314932783,"chi2 curvature at the minimum, rescaled to red_chi2==1 (RYA-847/848)",synth-1D-LTE-gerber,1D-LTE,7.634,in_aggregate,,
Fe,II,3196.07,1.6706,-1.74,PRIMARY LAB DenHartog2019,ungraded,,,,,unknown,HFS components in canonical_gf: 1,near-UV,solar_kpno_molecfit_corrected,REFERENCE,REFERENCE,SYNTH,synth-1D-LTE-gerber,kpno_solar_atlas,near-UV,synthesis_fit,,,52.729,0.0400176919177539,"chi2 curvature at the minimum, rescaled to red_chi2==1 (RYA-847/848)",synth-1D-LTE-gerber,1D-LTE,7.603,in_aggregate,,
Fe,II,3210.444,1.724,-1.62,PRIMARY LAB DenHartog2019,ungraded,,,,,unknown,HFS components in canonical_gf: 1,near-UV,solar_kpno_molecfit_corrected,REFERENCE,REFERENCE,SYNTH,synth-1D-LTE-gerber,kpno_solar_atlas,near-UV,synthesis_fit,,,55.235,0.0216690705802878,"chi2 curvature at the minimum, rescaled to red_chi2==1 (RYA-847/848)",synth-1D-LTE-gerber,1D-LTE,7.335,in_aggregate,,
Fe,II,3213.309,1.6953,-1.24,PRIMARY LAB DenHartog2019,ungraded,,,,,unknown,HFS components in canonical_gf: 1,near-UV,solar_kpno_molecfit_corrected,REFERENCE,REFERENCE,SYNTH,synth-1D-LTE-gerber,kpno_solar_atlas,near-UV,synthesis_fit,,,75.227,0.0367151860461481,"chi2 curvature at the minimum, rescaled to red_chi2==1 (RYA-847/848)",synth-1D-LTE-gerber,1D-LTE,7.429,in_aggregate,,
Fe,II,3227.742,1.6706,-1.03,PRIMARY LAB DenHartog2019,ungraded,,,,,unknown,HFS components in canonical_gf: 1,near-UV,solar_kpno_molecfit_corrected,REFERENCE,REFERENCE,SYNTH,synth-1D-LTE-gerber,kpno_solar_atlas,near-UV,synthesis_fit,,,34.058,0.0198280326852744,"chi2 curvature at the minimum, rescaled to red_chi2==1 (RYA-847/848)",synth-1D-LTE-gerber,1D-LTE,7.399,in_aggregate,,
Fe,II,3255.887,0.9863,-2.51,PRIMARY LAB DenHartog2019,ungraded,,,,,unknown,HFS components in canonical_gf: 1,near-UV,solar_kpno_molecfit_corrected,REFERENCE,REFERENCE,SYNTH,synth-1D-LTE-gerber,kpno_solar_atlas,near-UV,synthesis_fit,,,43.456,0.0273217431023445,"chi2 curvature at the minimum, rescaled to red_chi2==1 (RYA-847/848)",synth-1D-LTE-gerber,1D-LTE,7.475,in_aggregate,,
Fe,II,3277.348,0.9863,-2.14,PRIMARY LAB DenHartog2019,ungraded,,,,,unknown,HFS components in canonical_gf: 1,near-UV,solar_kpno_molecfit_corrected,REFERENCE,REFERENCE,SYNTH,synth-1D-LTE-gerber,kpno_solar_atlas,near-UV,synthesis_fit,,,36.404,0.024741501491934,"chi2 curvature at the minimum, rescaled to red_chi2==1 (RYA-847/848)",synth-1D-LTE-gerber,1D-LTE,7.187,in_aggregate,,
